passenger_count,year,Month,Day,Hour,dist,fare_amount
1,2010,9,0,16,4.143028210957115,20.673999999999996
1,2010,9,0,16,2.1571751909717904,20.673999999999996
1,2010,9,0,16,1.2018813473837935,20.673999999999996
1,2010,9,0,16,5.25037276910015,20.673999999999996
1,2010,9,0,16,4.045333584357636,20.673999999999996
1,2010,9,0,16,0.845271002846462,12.14
1,2010,9,0,16,2.452204710921142,20.673999999999996
1,2010,9,0,16,1.0261605978596327,20.673999999999996
1,2010,9,0,16,20.62837918167682,20.673999999999996
1,2010,9,0,16,8.33207804577047,20.673999999999996
1,2010,9,0,16,17.231989097087475,20.673999999999996
1,2010,9,0,16,2.119638877672572,20.673999999999996
1,2010,9,0,16,2.408663568823514,20.673999999999996
1,2010,9,0,16,10.28441035566713,20.673999999999996
1,2010,9,0,16,1.8107031187745752,20.673999999999996
1,2010,9,0,16,2.9509187202757694,20.673999999999996
1,2010,9,0,16,3.271450947475189,20.673999999999996
1,2010,9,0,16,0.8531167678832807,12.3
1,2010,9,0,16,2.3916145926950962,20.673999999999996
1,2010,9,0,16,2.992798989511823,20.673999999999996
1,2010,9,0,16,11.05395113819688,20.673999999999996
1,2010,9,0,16,2.351497656478795,20.673999999999996
1,2010,9,0,16,0.3648007861655435,9.26
1,2010,9,0,16,4.002423198678105,20.673999999999996
1,2010,9,0,16,3.184402070837189,20.673999999999996
1,2010,9,0,16,7.581361899721248,20.673999999999996
1,2010,9,0,16,2.2671699611656777,20.673999999999996
1,2010,9,0,16,9.933131523507212,20.673999999999996
1,2010,9,0,16,1.1072359364136048,20.673999999999996
1,2010,9,0,16,7.049087716116024,20.673999999999996
1,2010,9,0,16,5.911852795240877,20.673999999999996
1,2010,9,0,16,4.93828476170889,20.673999999999996
1,2010,9,0,16,13.919828051363144,20.673999999999996
1,2010,9,0,16,2.681099608205242,20.673999999999996
1,2010,9,0,16,1.362034744869856,20.673999999999996
1,2010,9,0,16,1.353946224730085,20.673999999999996
1,2010,9,0,16,8.992837390269603,20.673999999999996
1,2010,9,0,16,11.748425512880567,20.673999999999996
1,2010,9,0,16,1.467782046478712,20.673999999999996
1,2010,9,0,16,4.160718604867036,20.673999999999996
1,2010,9,0,16,0.6494959810347931,12.59
1,2010,9,0,16,1.2397251471684778,20.673999999999996
1,2010,9,0,16,2.9420487074787487,20.673999999999996
1,2010,9,0,16,5.172324927547661,20.673999999999996
1,2010,9,0,16,1.08521200611231,20.673999999999996
1,2010,9,0,16,8.681390635445256,20.673999999999996
1,2010,9,0,16,5.3613869101296165,20.673999999999996
1,2010,9,0,16,6.914609704750769,20.673999999999996
1,2010,9,0,16,2.1829587763768523,20.673999999999996
1,2010,9,0,16,8.515900316277754,20.673999999999996
1,2010,9,0,16,3.214042017792047,20.673999999999996
1,2010,9,0,16,5.760028941840747,20.673999999999996
1,2010,9,0,16,0.939069781038418,12.500000000000002
1,2010,9,0,16,4.4787561507848395,20.673999999999996
1,2010,9,0,16,1.7467679307668926,20.673999999999996
1,2010,9,0,16,9.713289055916547,20.673999999999996
1,2010,9,0,16,0.584986507846781,11.58
1,2010,9,0,16,4.868334564466416,20.673999999999996
1,2010,9,0,16,0.8274134033365811,12.797
1,2010,9,0,16,4.5575570728089065,20.673999999999996
1,2010,9,0,16,3.369055132205294,20.673999999999996
1,2010,9,0,16,6.113602313472113,20.673999999999996
1,2010,9,0,16,1.9343852840260842,20.673999999999996
1,2010,9,0,16,0.0,46.013999999999996
1,2010,9,0,16,4.7024612714471825,20.673999999999996
1,2010,9,0,16,4.128084375016754,20.673999999999996
1,2010,9,0,16,5.544879568044302,20.673999999999996
1,2010,9,0,16,1.8622201885222476,20.673999999999996
1,2010,9,0,16,8.242591335757725,20.673999999999996
1,2010,9,0,16,8.698364729808082,20.673999999999996
1,2010,9,0,16,5.054485841626107,20.673999999999996
1,2010,9,0,16,1.5974153291688225,20.673999999999996
1,2010,9,0,16,3.668398710388804,20.673999999999996
1,2010,9,0,16,4.145566263006165,20.673999999999996
1,2012,4,6,22,0.12150164122844702,6.22
1,2012,3,0,9,1.4793857692439791,21.157
1,2012,3,0,9,1.2303143205626665,21.157
1,2012,3,0,9,25.36462734968909,21.157
1,2012,3,0,9,2.9801604403510322,21.157
1,2012,3,0,9,1.2616515858837778,21.157
1,2012,8,0,14,1.4303131144019392,22.27
1,2012,8,0,14,15.741248158323256,22.27
1,2011,12,3,1,1.252306765341167,20.97
1,2013,6,4,11,1.3452215896668558,25.144
1,2013,6,4,11,1.3637421816945274,25.144
1,2013,6,4,11,0.9294635514865094,22.883
1,2013,6,4,11,4.547373236596237,25.144
1,2013,4,2,11,5.176246970660255,24.964
1,2013,4,2,11,2.5374434255368303,24.964
1,2014,3,5,14,0.23747802859080847,8.1
1,2014,3,5,14,1.1901441342897625,24.749000000000002
1,2010,4,0,6,1.6900248864713132,20.944
1,2014,12,0,0,9.909123326398563,23.165999999999997
1,2012,8,2,18,2.377114851850455,23.52
1,2012,8,2,18,0.9520036670223067,18.29
1,2012,8,2,18,1.855451989626501,23.52
1,2013,7,5,18,1.5926270273438454,25.615999999999996
1,2013,7,5,18,0.8851483240684044,19.7
1,2013,7,5,18,2.0594567585298837,25.615999999999996
1,2013,7,5,18,1.5191459739847248,25.615999999999996
1,2014,3,3,4,2.3359237845058702,21.683
1,2014,10,1,19,2.4746426286598315,26.633
1,2014,10,1,19,2.2001997486097027,26.633
1,2014,10,1,19,0.0021661983209093237,38.623
1,2014,10,1,19,0.5217118671879403,15.65
1,2013,8,2,9,2.5991422163422824,24.668999999999993
1,2013,8,2,9,3.26344098351861,24.668999999999993
1,2013,8,2,9,2.2396596435626077,24.668999999999993
1,2015,1,0,7,2.0814064634469855,22.232999999999997
1,2015,1,0,7,1.9862247016565646,22.232999999999997
1,2015,1,0,7,1.6958653085769193,22.232999999999997
1,2015,1,0,7,3.249712387597466,22.232999999999997
1,2009,3,0,9,1.3728128303394154,21.913999999999998
1,2009,3,0,9,0.9529189753082329,18.85
1,2009,3,0,9,3.391044623730223,21.913999999999998
1,2009,3,0,9,1.6698068334523435,21.913999999999998
1,2009,3,0,9,0.5346891135853189,11.74
1,2011,3,6,21,1.3309329465919928,20.070999999999994
1,2011,3,6,21,0.731241890988044,12.86
1,2011,3,6,21,0.25709735731538447,7.269999999999999
1,2011,3,6,21,1.2279921828077105,20.070999999999994
1,2011,3,6,21,0.9432840831617688,16.919999999999998
1,2011,3,6,21,4.8956699532594605,20.070999999999994
1,2011,3,6,21,3.3213745474139444,20.070999999999994
1,2011,3,6,21,1.9361693529110278,20.070999999999994
1,2011,3,6,21,3.3439680738256254,20.070999999999994
1,2011,3,6,21,0.5168182698463348,10.83
1,2011,3,6,21,1.517607630606145,20.070999999999994
1,2011,3,6,21,2.7930922894470345,20.070999999999994
1,2011,3,6,21,1.553732137038879,20.070999999999994
1,2011,3,6,21,1.1942401540360161,20.070999999999994
1,2011,3,6,21,8.645841893643173,20.070999999999994
1,2011,3,6,21,5.621344209084096,20.070999999999994
1,2011,3,6,21,3.776770194256494,20.070999999999994
1,2011,3,6,21,2.7905638801716544,20.070999999999994
1,2011,3,6,21,2.387992026395584,20.070999999999994
1,2011,3,6,21,3.090786273078274,20.070999999999994
1,2011,3,6,21,5.646502374115324,20.070999999999994
1,2011,3,6,21,0.8457349101253426,15.660000000000002
1,2011,3,6,21,1.5131045524560613,20.070999999999994
1,2011,3,6,21,3.1027513369536255,20.070999999999994
1,2011,3,6,21,1.7754422053897188,20.070999999999994
1,2011,3,6,21,1.701882195951245,20.070999999999994
1,2011,3,6,21,1.8019338652810042,20.070999999999994
1,2011,3,6,21,0.9930948196712547,17.939999999999998
1,2011,3,6,21,1.1308394433025057,20.070999999999994
1,2011,3,6,21,9.158593302292143,20.070999999999994
1,2011,3,6,21,6.286610150448384,20.070999999999994
1,2011,3,6,21,3.790467724285846,20.070999999999994
1,2011,3,6,21,12.661999896198193,20.070999999999994
1,2011,3,6,21,2.29721073370375,20.070999999999994
1,2011,3,6,21,5.69324882218027,20.070999999999994
1,2011,3,6,21,7.3976737393056196,20.070999999999994
1,2011,3,6,21,0.9087232561901343,16.020000000000003
1,2011,3,6,21,4.790881022222051,20.070999999999994
1,2011,3,6,21,0.3051756337158368,7.380000000000001
1,2011,3,6,21,2.3716322941538133,20.070999999999994
1,2011,3,6,21,1.8697022742898524,20.070999999999994
1,2011,3,6,21,0.8475074878800125,15.419999999999998
1,2011,3,6,21,18.483090631499724,20.070999999999994
1,2011,3,6,21,1.4947927683383075,20.070999999999994
1,2011,3,6,21,21.118973600044146,20.070999999999994
1,2011,3,6,21,5.536756291337702,20.070999999999994
1,2011,3,6,21,1.9954335443307332,20.070999999999994
1,2011,3,6,21,2.963657649332752,20.070999999999994
1,2011,3,6,21,4.376298022765338,20.070999999999994
1,2011,3,6,21,3.186962845482626,20.070999999999994
1,2011,3,6,21,2.308308053752445,20.070999999999994
1,2011,3,6,21,3.6820359897683703,20.070999999999994
1,2011,3,6,21,2.1552599095792053,20.070999999999994
1,2011,3,6,21,0.7287567534994192,12.66
1,2011,3,6,21,0.7329398941105378,12.819999999999999
1,2011,3,6,21,0.48855272540722694,10.98
1,2011,3,6,21,3.310015136876025,20.070999999999994
1,2011,3,6,21,0.9296085530271451,16.57
1,2011,3,6,21,3.9519893347492743,20.070999999999994
1,2011,3,6,21,2.737926578943438,20.070999999999994
1,2011,3,6,21,3.674122574183595,20.070999999999994
1,2011,3,6,21,0.44224019450070556,9.18
1,2011,3,6,21,0.6431736108729478,12.38
1,2011,3,6,21,3.7952411170530147,20.070999999999994
1,2011,3,6,21,2.7607364599920263,20.070999999999994
1,2011,3,6,21,1.4552740917893698,20.070999999999994
1,2011,3,6,21,1.7327764995146606,20.070999999999994
1,2011,3,6,21,0.46243985175266,11.100000000000001
1,2011,3,6,21,1.604421197148943,20.070999999999994
1,2011,3,6,21,4.237516988488591,20.070999999999994
1,2011,3,6,21,0.19323741116978255,6.22
1,2011,3,6,21,1.736557407155394,20.070999999999994
1,2011,3,6,21,0.8768019621058529,19.759999999999998
1,2011,3,6,21,10.101399875223192,20.070999999999994
1,2011,3,6,21,7.72597037432802,20.070999999999994
1,2011,3,6,21,1.1121519136549358,20.070999999999994
1,2011,3,6,21,2.561986276722686,20.070999999999994
1,2011,3,6,21,1.0656315214029097,20.070999999999994
1,2011,3,6,21,6.121524073020242,20.070999999999994
1,2011,3,6,21,1.7048462517718301,20.070999999999994
1,2011,3,6,21,4.226454029149248,20.070999999999994
1,2011,3,6,21,0.2406093715352413,6.960000000000001
1,2011,3,6,21,1.2918448022582438,20.070999999999994
1,2011,3,6,21,5.330189273366681,20.070999999999994
1,2011,3,6,21,0.7734941065860306,15.580000000000002
1,2011,3,6,21,1.034485074512843,20.070999999999994
1,2011,3,6,21,4.679817971197571,20.070999999999994
1,2011,3,6,21,2.6472953701940978,20.070999999999994
1,2011,3,6,21,0.5501200857509037,11.74
1,2011,3,6,21,1.749858158058037,20.070999999999994
1,2011,3,6,21,3.932098272977799,20.070999999999994
1,2011,3,6,21,0.0,39.7
1,2011,3,6,21,6.086726395353914,20.070999999999994
1,2011,3,6,21,3.3074743932328228,20.070999999999994
1,2011,3,6,21,0.4207387799464562,9.43
1,2011,3,6,21,1.4756790149353594,20.070999999999994
1,2009,9,4,20,1.003951490146995,21.28
1,2009,9,4,20,1.1162224229812414,21.28
1,2009,9,4,20,1.0137387436761238,21.28
1,2009,9,4,20,0.6564224292068344,14.734
1,2013,9,2,5,4.517886353583239,25.612000000000002
1,2013,9,2,5,12.23778650219083,25.612000000000002
1,2010,4,4,10,1.9000783507011956,19.646
1,2010,4,4,10,9.610946098470968,19.646
1,2011,10,2,7,3.526504914843213,21.014
1,2011,10,2,7,2.461799545712488,21.014
1,2011,10,2,7,7.18899741128517,21.014
1,2010,6,6,13,2.2730772957670182,20.749000000000002
1,2011,11,6,2,6.159403366436429,19.86
1,2011,11,6,2,0.5199781291877581,12.559999999999999
1,2010,12,0,6,0.7798503286829619,12.859999999999996
1,2010,12,0,6,3.3748474219766917,21.93
1,2009,11,1,8,2.30420784161938,21.254
1,2009,11,1,8,0.608184600990764,12.500000000000002
1,2009,11,1,8,0.0,28.1
1,2009,11,1,8,2.5068191375749707,21.254
1,2009,11,1,8,2.232390901219382,21.254
1,2009,11,1,8,2.9573082578663317,21.254
1,2014,9,0,7,5.27665382223906,24.595999999999997
1,2011,5,0,9,1.8742234472404058,22.113999999999997
1,2012,9,4,5,0.09052329538931551,4.590000000000001
1,2010,11,0,19,3.118318371185051,20.357
1,2010,11,0,19,4.489873744831472,20.357
1,2010,10,1,2,1.4007993279507975,22.821
1,2010,10,1,2,9.305798389200328,22.821
1,2010,10,1,2,4.6077485951156145,22.821
1,2010,10,1,2,10.17990034858847,22.821
1,2010,10,1,2,8.935111132590979,22.821
1,2010,10,1,2,5.524963942711902,22.821
1,2010,10,1,2,3.667555082778783,22.821
1,2010,10,1,2,0.9560161036826026,17.997
1,2010,10,1,2,9.63184789969948,22.821
1,2010,10,1,2,8.890504090873183,22.821
1,2010,10,1,2,0.8265890167477056,13.839999999999998
1,2010,10,1,2,2.399261064452718,22.821
1,2010,10,1,2,1.2481422749533813,22.821
1,2010,10,1,2,5.183103543767668,22.821
1,2010,10,1,2,1.7282426119244043,22.821
1,2010,10,1,2,7.115265979802421,22.821
1,2010,10,1,2,1.5337619933871578,22.821
1,2014,8,5,16,1.8121988179456314,26.082
1,2014,8,5,16,1.2140881960666028,26.082
1,2012,3,3,8,1.960178618193416,21.237000000000002
1,2012,3,3,8,1.1522010225820942,21.237000000000002
1,2012,3,3,8,7.62927182130132,21.237000000000002
1,2012,3,3,8,6.955076721137164,21.237000000000002
1,2012,3,3,8,1.2881670391613638,21.237000000000002
1,2013,10,4,2,1.4728630355066,22.363
1,2013,10,4,2,0.0,27.51
1,2009,3,5,15,2.2982927769941988,19.794
1,2009,3,5,15,6.139998479946024,19.794
1,2009,3,5,15,5.719922500846075,19.794
1,2012,1,2,22,3.4333387948403584,22.708
1,2012,1,2,22,2.7172921224694533,22.708
1,2012,1,2,22,0.9503978000807211,18.7
1,2012,1,2,22,5.761608312393783,22.708
1,2011,7,3,7,1.246658180625905,21.211000000000002
1,2011,7,3,7,4.424788642193463,21.211000000000002
1,2011,7,3,7,1.444966603811135,21.211000000000002
1,2010,12,2,22,2.0385666689397417,20.756999999999998
1,2013,6,6,2,1.702097447637935,20.25
1,2013,6,6,2,1.2531759360204604,20.25
1,2014,3,0,22,2.8925723669249144,25.038
1,2014,3,0,22,2.546486960149244,25.038
1,2014,3,0,22,1.075220668217176,25.038
1,2014,3,0,22,2.292743602623229,25.038
1,2013,9,4,1,1.7594851260186122,21.080000000000002
1,2013,10,0,18,4.98054927867274,26.198999999999995
1,2013,10,0,18,1.3364167245352423,26.198999999999995
1,2013,10,0,18,3.4303974913776356,26.198999999999995
1,2013,10,0,18,0.5771693998056645,17.9
1,2013,11,0,15,1.8422294324333168,25.302
1,2013,11,0,15,20.561346614192164,25.302
1,2013,11,0,15,0.767837386046893,17.75
1,2013,11,0,15,0.274704991003368,10.3
1,2013,11,0,15,1.2629120304938937,25.302
1,2011,2,6,23,2.318528925822367,21.985
1,2011,2,6,23,3.307541976044319,21.985
1,2011,2,6,23,8.037824239212952,21.985
1,2011,2,6,23,5.475657083320656,21.985
1,2011,2,6,23,5.809514293791011,21.985
1,2010,2,5,19,4.392127857574164,20.410999999999998
1,2012,3,5,2,2.448745448498056,21.330000000000002
1,2012,3,5,2,4.502942401325823,21.330000000000002
1,2012,3,5,2,1.436897624251679,21.330000000000002
1,2014,4,6,17,1.7287930269112615,24.366
1,2010,4,6,21,2.7640160854378375,19.887999999999998
1,2010,4,6,21,5.294611950586832,19.887999999999998
1,2010,4,6,21,4.7209215713998995,19.887999999999998
1,2010,4,6,21,1.57477476893402,19.887999999999998
1,2013,3,5,4,5.473553763914169,23.532999999999998
1,2010,6,1,0,22.40798352621366,20.807
1,2010,6,1,0,0.7530923613132485,15.459999999999999
1,2011,10,0,12,1.2144333180798108,21.013999999999996
1,2011,10,0,12,1.74852085850682,21.013999999999996
1,2012,1,0,19,3.740740404851715,22.311
1,2012,1,0,19,1.822874431255796,22.311
1,2012,1,0,19,3.1018816715149313,22.311
1,2012,1,0,19,1.4487455717915252,22.311
1,2012,1,0,19,3.607399193706157,22.311
1,2011,5,0,1,3.012694604829933,20.526999999999997
1,2011,5,0,1,1.4253243714391783,20.526999999999997
1,2011,2,1,1,2.4937010024409725,21.217000000000002
1,2012,5,2,16,1.1083901931731686,22.97
1,2011,9,1,18,0.0,38.714
1,2009,10,3,10,11.367064591149166,21.253999999999998
1,2009,10,3,10,3.6080605400821795,21.253999999999998
1,2009,10,3,10,10.958368139509512,21.253999999999998
1,2010,7,4,22,4.24732552285457,21.333999999999996
1,2010,7,4,22,1.9584000928134533,21.333999999999996
1,2012,5,3,14,1.0789371422223608,22.119999999999997
1,2012,5,3,14,3.1495121789832994,22.119999999999997
1,2012,5,3,14,8.803738651649333,22.119999999999997
1,2012,5,3,14,5.74248369251611,22.119999999999997
1,2012,5,3,14,1.1078830323542073,22.119999999999997
1,2013,4,3,16,5.354977580220544,25.419
1,2013,4,3,16,2.0470395570585507,25.419
1,2009,12,2,15,9.21300264900377,21.094
1,2009,12,2,15,1.3276468143795923,21.094
1,2010,1,6,2,2.1182496724464657,19.723999999999997
1,2010,1,6,2,1.811096710870718,19.723999999999997
1,2011,8,6,10,2.1416197348496215,21.549
1,2011,8,6,10,18.438794289526786,21.549
1,2011,8,6,10,6.283887913309907,21.549
1,2011,1,6,14,1.1266831117502196,19.113999999999997
1,2011,1,6,14,5.754621171626143,19.113999999999997
1,2011,4,5,21,7.110491322645277,18.231
1,2011,4,5,21,3.3999470271316428,18.231
1,2011,4,5,21,0.8142648738227604,14.579999999999998
1,2013,10,5,19,2.168863125223402,25.478999999999996
1,2013,10,5,19,3.796306827264916,25.478999999999996
1,2013,10,5,19,5.279294605735066,25.478999999999996
1,2013,10,5,19,4.7949296511724695,25.478999999999996
1,2014,10,4,8,1.7427833964297021,30.044999999999998
1,2014,10,4,8,1.8666447121907772,30.044999999999998
1,2014,10,4,8,1.7150905058574066,30.044999999999998
1,2014,10,4,8,1.9419442950536703,30.044999999999998
1,2014,10,4,8,6.733462586854178,30.044999999999998
1,2009,5,6,21,5.749297073407249,20.574
1,2014,6,2,1,3.074223511658661,19.25
1,2009,7,1,17,1.0465295867537479,20.256999999999998
1,2009,7,1,17,1.042904556131056,20.256999999999998
1,2012,12,2,16,4.323269541388574,26.605999999999995
1,2012,12,2,16,12.245675774026843,26.605999999999995
1,2009,12,4,12,1.7124719814274003,20.837
1,2009,12,4,12,2.2378516742623207,20.837
1,2009,12,4,12,4.5956944840994565,20.837
1,2009,12,4,12,2.580621142103713,20.837
1,2009,12,4,12,2.9230928075712725,20.837
1,2009,12,4,12,3.16484150157968,20.837
1,2012,11,2,15,0.8156639399407797,21.880000000000003
1,2011,5,1,7,4.57302274738892,20.594
1,2011,5,1,7,1.0725779906699284,20.594
1,2011,5,1,7,1.2538728385505828,20.594
1,2010,9,1,6,7.854856802415933,22.967000000000002
1,2010,9,1,6,3.364054814122392,22.967000000000002
1,2011,10,4,22,0.4278697167311031,8.900000000000002
1,2011,10,4,22,2.89786429799358,19.983999999999998
1,2009,2,6,8,1.1527324124840364,20.683999999999997
1,2013,9,1,21,1.9650932464167779,24.57
1,2013,9,1,21,2.9253595180521215,24.57
1,2013,9,1,21,2.781527257028143,24.57
1,2013,9,1,21,3.9200337795753692,24.57
1,2013,9,1,21,4.122346149139087,24.57
1,2013,9,1,21,3.0817512176130775,24.57
1,2012,3,2,19,5.255293475275022,22.311
1,2012,3,2,19,0.7062505129927094,15.66
1,2012,3,2,19,2.5391159083894954,22.311
1,2012,3,2,19,1.5352736110920746,22.311
1,2012,3,2,19,1.3341650586247087,22.311
1,2012,3,2,19,2.397410595421604,22.311
1,2012,3,2,19,4.095127970270092,22.311
1,2009,11,3,11,1.5084811164369605,21.814
1,2009,11,3,11,0.7433328921202115,16.62
1,2009,6,6,4,5.871293942430116,18.919999999999998
1,2009,6,6,4,5.245919237595563,18.919999999999998
1,2014,1,5,12,2.216905880622928,25.427
1,2014,1,5,12,1.8017479784542354,25.427
1,2012,12,3,13,2.3593398755280894,24.64
1,2011,6,1,16,0.984080607946599,19.139999999999997
1,2010,12,2,8,3.0366510074786435,20.557000000000002
1,2012,11,0,12,0.634062276714154,15.76
1,2012,11,0,12,0.78181709487922,18.71
1,2012,11,0,12,1.6348444501977362,24.07
1,2012,11,0,12,3.6465184196702736,24.07
1,2012,11,0,12,17.03532174271254,24.07
1,2009,7,0,17,3.1997544243428178,20.256999999999998
1,2009,7,0,17,1.8260439088966833,20.256999999999998
1,2009,7,0,17,2.1342947557398833,20.256999999999998
1,2011,6,5,11,0.8132892729651795,13.780000000000001
1,2011,6,5,11,9.855020070554533,20.909000000000002
1,2012,1,3,7,4.6498232635683525,21.837
1,2012,1,3,7,2.7527716308940855,21.837
1,2012,1,3,7,1.4754633991405042,21.837
1,2012,1,3,7,1.7509974871166436,21.837
1,2012,1,3,7,2.3909249311107623,21.837
1,2012,1,3,7,1.2703541867917925,21.837
1,2012,1,3,7,0.7286200732913181,16.29
1,2012,1,3,7,6.230691757693331,21.837
1,2012,1,3,7,1.6498660551620208,21.837
1,2012,1,3,7,2.191543760291448,21.837
1,2012,1,3,7,2.5151712161100273,21.837
1,2012,1,3,7,6.488622725458921,21.837
1,2012,1,3,7,4.69422904701085,21.837
1,2012,1,3,7,0.40161663335800096,9.419999999999998
1,2012,1,3,7,0.8244362333607443,18.58
1,2012,1,3,7,2.3889017267107078,21.837
1,2012,1,3,7,1.8647261172914746,21.837
1,2012,1,3,7,9.911354666049796,21.837
1,2012,1,3,7,1.4756267120386268,21.837
1,2012,1,3,7,3.158328204776386,21.837
1,2012,1,3,7,10.060261974337,21.837
1,2012,1,3,7,3.674865195201394,21.837
1,2012,1,3,7,1.0467178802724775,21.837
1,2012,1,3,7,3.225168742269057,21.837
1,2012,1,3,7,3.659376268986271,21.837
1,2012,1,3,7,14.104622154115491,21.837
1,2012,1,3,7,5.271816005688047,21.837
1,2012,1,3,7,8.45128519923956,21.837
1,2012,1,3,7,3.3089193515806374,21.837
1,2012,1,3,7,7.26150749904519,21.837
1,2012,1,3,7,3.5924563305668924,21.837
1,2012,1,3,7,2.078296074665768,21.837
1,2012,1,3,7,1.9858259284675877,21.837
1,2012,1,3,7,4.467575031254462,21.837
1,2012,1,3,7,0.9299856126981482,17.18
1,2012,1,3,7,2.6417514306907224,21.837
1,2012,1,3,7,1.4301757498555865,21.837
1,2012,1,3,7,2.1321899121249897,21.837
1,2012,1,3,7,2.2495000689008626,21.837
1,2012,1,3,7,4.378211280234921,21.837
1,2012,1,3,7,1.4855583289662002,21.837
1,2012,1,3,7,3.0305797249670197,21.837
1,2012,1,3,7,1.7077725961001449,21.837
1,2012,1,3,7,10.114069958851564,21.837
1,2012,1,3,7,0.727716545739563,14.700000000000003
1,2012,1,3,7,1.233143933983605,21.837
1,2012,1,3,7,3.3241789400719965,21.837
1,2012,1,3,7,3.897939698233907,21.837
1,2012,1,3,7,2.3642317427482875,21.837
1,2012,1,3,7,5.152290259505836,21.837
1,2012,1,3,7,0.40287338974602904,9.419999999999998
1,2012,1,3,7,2.164971309166435,21.837
1,2012,1,3,7,2.429252780239855,21.837
1,2012,1,3,7,1.5829251864963363,21.837
1,2012,1,3,7,0.34729762306356243,7.94
1,2012,1,3,7,1.6643439128407895,21.837
1,2012,1,3,7,5.313587848786378,21.837
1,2012,1,3,7,0.8344284026155934,17.88
1,2012,1,3,7,1.205840024662723,21.837
1,2012,1,3,7,0.3797384978107564,7.480000000000001
1,2012,1,3,7,3.7551303679256764,21.837
1,2012,1,3,7,2.3407570774439153,21.837
1,2012,1,3,7,1.169311260914836,21.837
1,2012,1,3,7,3.3210920931229237,21.837
1,2012,1,3,7,0.2571983761537223,7.250000000000002
1,2012,1,3,7,1.0663976695008155,21.837
1,2012,1,3,7,9.179070701141569,21.837
1,2012,1,3,7,2.158500436583669,21.837
1,2012,1,3,7,0.8935508680529335,17.49
1,2012,1,3,7,0.6144245296320924,12.66
1,2012,1,3,7,10.23966843217657,21.837
1,2012,1,3,7,3.3665888519743175,21.837
1,2012,1,3,7,6.184871568379442,21.837
1,2012,1,3,7,1.4036690160377976,21.837
1,2012,1,3,7,1.4039026756286028,21.837
1,2012,1,3,7,3.621710734748726,21.837
1,2012,1,3,7,1.2774457333309481,21.837
1,2012,1,3,7,1.0953742863483686,21.837
1,2012,1,3,7,3.3123660961200905,21.837
1,2012,1,3,7,3.960207048858286,21.837
1,2012,1,3,7,2.453090639119669,21.837
1,2012,1,3,7,3.276109608462033,21.837
1,2012,1,3,7,2.004694422964527,21.837
1,2012,1,3,7,4.5477634124497355,21.837
1,2012,1,3,7,8.529082484250782,21.837
1,2012,1,3,7,0.7864798529526302,14.85
1,2012,1,3,7,1.6507340563650286,21.837
1,2012,1,3,7,2.5523863090082726,21.837
1,2012,1,3,7,2.878565765238732,21.837
1,2012,1,3,7,4.59422757988563,21.837
1,2012,1,3,7,0.8504233737885789,16.08
1,2012,1,3,7,1.027531850633512,21.837
1,2012,1,3,7,4.52084910432333,21.837
1,2012,1,3,7,1.7328400422303694,21.837
1,2012,1,3,7,13.270410105848326,21.837
1,2012,1,3,7,1.0477643879349314,21.837
1,2012,1,3,7,0.7004277974699079,14.220000000000002
1,2012,1,3,7,0.9170372242096979,17.85
1,2012,1,3,7,0.8246093084880826,18.58
1,2012,1,3,7,8.671866137881665,21.837
1,2012,1,3,7,0.22356235237293917,6.659999999999999
1,2012,1,3,7,0.6619664063381889,12.73
1,2012,1,3,7,2.5671538060897587,21.837
1,2012,1,3,7,7.559743695234114,21.837
1,2012,1,3,7,3.8402839292257744,21.837
1,2012,1,3,7,6.98248935361013,21.837
1,2012,1,3,7,3.7113874983479755,21.837
1,2012,1,3,7,3.2831321320024958,21.837
1,2012,1,3,7,4.319986122115208,21.837
1,2012,1,3,7,0.9487111550489876,19.550000000000004
1,2012,1,3,7,3.3944138013871528,21.837
1,2012,1,3,7,11.851249314241317,21.837
1,2012,1,3,7,2.472036178034889,21.837
1,2012,1,3,7,7.875146887632331,21.837
1,2012,1,3,7,2.0242886361894525,21.837
1,2012,1,3,7,7.760536542293956,21.837
1,2012,1,3,7,3.989338606738041,21.837
1,2012,1,3,7,6.887840317353129,21.837
1,2012,1,3,7,0.0,42.19
1,2012,1,3,7,1.085685550016097,21.837
1,2012,1,3,7,1.1176730495238205,21.837
1,2012,1,3,7,1.501015001884426,21.837
1,2012,1,3,7,2.3541895409830897,21.837
1,2012,1,3,7,1.823063934921331,21.837
1,2012,1,3,7,3.32834052944572,21.837
1,2012,1,3,7,2.828832691964325,21.837
1,2012,1,3,7,0.11811590743472608,4.58
1,2012,1,3,7,6.434170536319614,21.837
1,2012,1,3,7,0.6967794525561679,14.100000000000003
1,2012,1,3,7,3.7315262416867543,21.837
1,2015,3,4,23,1.8696321231418567,24.82
1,2015,3,4,23,7.097970379461069,24.82
1,2015,3,4,23,0.6049689999943857,14.9
1,2013,12,5,3,10.268421040100788,22.232999999999997
1,2013,12,5,3,0.43936388397611464,16.1
1,2014,4,0,7,2.3267188956185842,21.782999999999998
1,2014,4,0,7,4.0100252936146195,21.782999999999998
1,2015,5,3,7,1.5003798846488066,22.766
1,2011,8,1,16,1.9412345769973987,19.273999999999997
1,2011,8,1,16,2.8276573382155457,19.273999999999997
1,2011,8,1,16,1.9958929608073943,19.273999999999997
1,2010,12,3,7,0.40116432354009784,9.739999999999998
